Promotion::Start Date Promo,Account Factors::Profit Center,Promo ID,Pricing::Segment,Pricing::Engine,Promotion::SKU,Promotion::End Date Promo,Pricing::Street,Promotion::Promo_Value,Promotion::Promo Type,Promotion::Promo_Net Price Point,Exp_Revenue Est,Exp_Billing Profit,Exp_Billing Profit Supply,Exp_Promo,Exp_Sales,Exp_Net Billing Profit,Account,Sell Through Estimate Adj,Sell Through Estimate POS,Sell Through Estimate Inv,Final Quantity,Sell Through Estimate,SOP_Period,SOP_Half,SOP_Quarter,Usage ID,Account Factors::SAP Account,Promotion::LevelType
2018-07-01,1010,44271,zzz,123,TP1,7/31/2018,79.99,30.0,1,49.99,1727.5923,509.0740175,2002.032359,810.0,789.283197,911.8231795,3,27.0,198.5,0.0,27.0,27.0,204,H1,Q2,122851.0,3,3
2018-07-01,1010,44271,zzz,123,TP1,7/31/2018,79.99,30.0,1,49.99,831.8037,245.1097121,963.9415062,900.0,532.0353402,-222.9841219,4,13.0,123.75,30.0,30.0,26.0,204,H1,Q2,122853.0,4,4
2018-07-01,1010,44271,zzz,123,TP1,7/31/2018,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,2850.0,3975.648696,5822.887126,2,136.0,49.0,95.0,95.0,136.0,204,H1,Q2,122855.0,2,2
2018-07-01,1010,44269,zzz,123,TP1,7/31/2018,79.99,37.0,1,42.99,0.0,0.0,0.0,814.0,0.0,-814.0,2,168.0,114.0,22.0,22.0,109.0,204,H1,Q2,122856.0,2,2
2018-07-01,1010,44270,zzz,123,TP1,7/31/2018,79.99,35.0,1,44.99,12796.98,3770.918648,14829.86933,7840.0,8185.15908,2575.628894,1,200.0,224.0,11.0,224.0,200.0,204,H1,Q2,122857.0,1,1
2018-04-01,1010,38673,zzz,123,TP1,4/30/2018,79.99,35.0,1,44.99,1599.6225,471.364831,1853.733666,2625.0,1023.144885,-1323.046388,1,25.0,75.0,83.0,75.0,25.0,201,H1,Q1,124004.0,1,1
2018-04-01,1010,38674,zzz,123,TP1,4/30/2018,79.99,44.0,1,35.99,6398.49,1885.459324,7414.934663,7304.0,4092.57954,-2096.185553,1,100.0,166.0,166.0,166.0,100.0,201,H1,Q1,124005.0,1,1
2018-05-01,1010,39136,zzz,123,TP1,5/31/2018,79.99,35.0,1,44.99,1599.6225,471.364831,1853.733666,1855.0,1023.144885,-553.0463883,1,25.0,161.41666666666666,53.0,53.0,25.0,202,H1,Q1,124038.0,1,1
2018-05-01,1010,39136,zzz,123,TP1,5/31/2018,79.99,35.0,1,44.99,22394.715,6599.107635,25952.27132,7000.0,14324.02839,11227.35056,1,350.0,156.83333333333334,200.0,200.0,100.0,202,H1,Q1,124039.0,1,1
2018-03-01,1010,38046,zzz,123,TP1,3/31/2018,79.99,37.0,1,42.99,4606.9128,1357.530713,5338.752957,2738.0,2946.657269,1011.626402,4,72.0,152.25,74.0,74.0,50.0,212,H2,Q4,124107.0,4,4
2018-04-01,1010,38669,zzz,123,TP1,4/30/2018,79.99,30.0,1,49.99,2559.396,754.1837297,2965.973865,390.0,1637.031816,1693.125779,4,40.0,143.08333333333334,13.0,13.0,40.0,201,H1,Q1,124109.0,4,4
2018-05-01,1010,39132,zzz,123,TP1,5/31/2018,79.99,30.0,1,49.99,2559.396,754.1837297,2965.973865,870.0,1637.031816,1213.125779,4,40.0,138.5,29.0,29.0,40.0,202,H1,Q1,124110.0,4,4
2018-06-01,1010,42187,zzz,123,TP1,6/30/2018,79.99,37.0,1,42.99,2431.4262,716.4745432,2817.675172,2257.0,1555.180225,-278.0305101,4,38.0,133.91666666666669,61.0,61.0,38.0,203,H1,Q1,124111.0,4,4
2018-08-01,1010,46457,zzz,123,TP1,8/31/2018,79.99,30.0,1,49.99,3263.2299,961.5842553,3781.616678,4110.0,1490.868261,-857.6673276,3,51.0,129.33333333333334,137.0,137.0,51.0,205,H1,Q2,124536.0,3,3
2018-08-01,1010,46455,zzz,123,TP1,8/31/2018,79.99,37.0,1,42.99,7614.2031,2243.696596,8823.772249,1554.0,3478.692609,6034.776236,3,119.0,124.75,42.0,42.0,119.0,205,H1,Q2,124537.0,3,3
2018-08-01,1010,46457,zzz,123,TP1,8/31/2018,79.99,30.0,1,49.99,1663.6074,490.2194243,1927.883012,60.0,1064.07068,1294.031756,4,26.0,120.16666666666667,2.0,2.0,26.0,205,H1,Q2,124538.0,4,4
2018-08-01,1010,46455,zzz,123,TP1,8/31/2018,79.99,37.0,1,42.99,0.0,0.0,0.0,3922.0,0.0,-3922.0,4,81.0,115.58333333333334,106.0,106.0,60.0,205,H1,Q2,124539.0,4,4
2018-08-01,1010,46457,zzz,123,TP1,8/31/2018,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,8190.0,3975.648696,482.8871263,2,136.0,111.0,273.0,273.0,136.0,205,H1,Q2,124540.0,2,2
2018-08-01,1010,46455,zzz,123,TP1,8/31/2018,79.99,37.0,1,42.99,6142.5504,1810.040951,7118.337276,407.0,2806.340256,5715.037972,2,96.0,110.73333333333333,11.0,11.0,96.0,205,H1,Q2,124541.0,2,2
2018-06-01,1010,42189,zzz,123,TP1,6/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,280.25,109.93333333333334,0.375,0.375,280.25,203,H1,Q1,125658.0,2,2
2018-06-01,1010,42189,zzz,123,TP1,6/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,247.5,109.66666666666667,0.75,0.75,247.5,203,H1,Q1,125659.0,2,2
2018-06-01,1010,42189,zzz,123,TP1,6/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,214.75,109.4,1.125,1.125,214.75,203,H1,Q1,125660.0,2,2
2018-07-01,1010,44271,zzz,123,TP1,7/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,182.0,109.13333333333334,1.5,1.5,182.0,204,H1,Q2,125803.0,2,2
2018-07-01,1010,44271,zzz,123,TP1,7/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,149.25,108.86666666666666,1.875,1.875,149.25,204,H1,Q2,125804.0,2,2
2018-08-01,1010,46457,zzz,123,TP1,8/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,116.5,108.6,2.25,2.25,116.5,205,H1,Q2,125985.0,2,2
2018-08-01,1010,46457,zzz,123,TP1,8/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,83.75,108.33333333333333,2.625,2.625,83.75,205,H1,Q2,125986.0,2,2
2018-09-01,1010,46906,zzz,123,TP1,9/30/2018,79.99,30.0,1,49.99,3263.2299,961.5842553,3781.616678,90.0,1490.868261,3162.332672,3,51.0,108.06666666666666,3.0,3.0,51.0,206,H1,Q2,126418.0,3,3
2018-09-01,1010,46906,zzz,123,TP1,9/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,450.0,0.0,-450.0,4,89.5,107.53333333333333,15.0,15.0,26.0,206,H1,Q2,126420.0,4,4
2018-09-01,1010,46906,zzz,123,TP1,9/30/2018,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,2700.0,3975.648696,5972.887126,2,136.0,107.0,90.0,90.0,136.0,206,H1,Q2,126422.0,2,2
2018-09-01,1010,46904,zzz,123,TP1,9/30/2018,79.99,37.0,1,42.99,6142.5504,1810.040951,7118.337276,370.0,2806.340256,5752.037972,2,96.0,214.0,10.0,10.0,96.0,206,H1,Q2,126423.0,2,2
2018-06-01,1010,42186,zzz,123,TP1,6/30/2018,79.99,44.0,1,35.99,22394.715,6599.107635,25952.27132,23760.0,14324.02839,-5532.649436,1,350.0,535.0,540.0,540.0,350.0,203,H1,Q1,127517.0,1,1
2018-06-01,1010,42188,zzz,123,TP1,6/30/2018,79.99,35.0,1,44.99,6398.49,1885.459324,7414.934663,5600.0,4092.57954,-392.185553,1,100.0,153.0,160.0,160.0,100.0,203,H1,Q1,127518.0,1,1
2018-10-01,1010,48332,zzz,123,TP1,10/31/2018,79.99,30.0,1,49.99,1151.7282,339.3826783,1334.688239,660.0,526.188798,487.8821197,3,18.0,128.4,22.0,22.0,18.0,207,H2,Q3,127908.0,3,3
2018-10-01,1010,48332,zzz,123,TP1,10/31/2018,79.99,30.0,1,49.99,2047.5168,603.3469837,2372.779092,750.0,1309.625453,916.500623,4,32.0,79.19999999999999,25.0,25.0,26.0,207,H2,Q3,127910.0,4,4
2018-10-01,1010,48334,zzz,123,TP1,10/31/2018,79.99,23.0,1,56.99,0.0,0.0,0.0,736.0,0.0,-736.0,2,98.0,30.0,32.0,32.0,14.0,207,H2,Q3,127912.0,2,2
2018-10-01,1010,48332,zzz,123,TP1,10/31/2018,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,3330.0,3975.648696,5342.887126,2,136.0,120.0,111.0,111.0,136.0,207,H2,Q3,127913.0,2,2
2018-09-01,1010,46905,zzz,123,TP1,9/30/2018,79.99,35.0,1,44.99,12796.98,3770.918648,14829.86933,10675.0,8185.15908,-259.371106,1,200.0,305.0,5.285714285714286,305.0,200.0,206,H1,Q2,129003.0,1,1
2018-08-01,1010,46454,zzz,123,TP1,8/31/2018,79.99,44.0,1,35.99,14396.6025,4242.283479,16683.60299,16808.0,9208.303965,-5090.417494,1,225.0,382.0,10.571428571428571,382.0,225.0,205,H1,Q2,129038.0,1,1
2018-08-01,1010,46454,zzz,123,TP1,8/31/2018,79.99,44.0,1,35.99,14396.6025,4242.283479,16683.60299,16764.0,9208.303965,-5046.417494,1,225.0,381.0,15.857142857142858,381.0,225.0,205,H1,Q2,129043.0,1,1
2018-08-01,1010,46454,zzz,123,TP1,8/31/2018,79.99,44.0,1,35.99,14396.6025,4242.283479,16683.60299,24200.0,9208.303965,-12482.41749,1,225.0,550.0,21.142857142857142,550.0,225.0,205,H1,Q2,129053.0,1,1
2018-09-01,1010,46906,zzz,123,TP1,9/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,167.0,475.1428571428571,26.428571428571427,379.0,167.0,206,H1,Q2,129172.0,2,2
2018-09-01,1010,46906,zzz,123,TP1,9/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,109.0,400.2857142857143,31.714285714285715,208.0,109.0,206,H1,Q2,129173.0,2,2
2018-11-01,1010,53068,zzz,123,TP1,11/30/2018,79.99,30.0,1,49.99,3263.2299,961.5842553,3781.616678,1110.0,1490.868261,2142.332672,3,51.0,325.42857142857144,37.0,37.0,51.0,208,H2,Q3,130239.0,3,3
2018-11-01,1010,53069,zzz,123,TP1,11/30/2018,79.99,37.0,1,42.99,7614.2031,2243.696596,8823.772249,1776.0,3478.692609,5812.776236,3,119.0,250.57142857142856,48.0,48.0,119.0,208,H2,Q3,130240.0,3,3
2018-11-01,1010,53069,zzz,123,TP1,11/30/2018,79.99,37.0,1,42.99,8382.0219,2469.951715,9713.564408,4958.0,5361.279197,1864.236926,4,131.0,100.85714285714283,134.0,134.0,131.0,208,H2,Q3,130242.0,4,4
2018-11-01,1010,53068,zzz,123,TP1,11/30/2018,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,1860.0,3975.648696,6812.887126,2,136.0,26.0,62.0,62.0,136.0,208,H2,Q3,130243.0,2,2
2018-11-01,1010,53070,zzz,123,TP1,11/30/2018,79.99,23.0,1,56.99,0.0,0.0,0.0,1564.0,0.0,-1564.0,2,0.0,247.0,68.0,68.0,96.0,208,H2,Q3,130245.0,2,2
2018-10-01,1010,48332,zzz,123,TP1,10/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,369.1666666666667,171.625,0.3,7.666666666666667,369.1666666666667,207,H2,Q3,130911.0,2,2
2018-10-01,1010,48332,zzz,123,TP1,10/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,345.3333333333333,146.5,0.6,15.333333333333334,345.3333333333333,207,H2,Q3,130912.0,2,2
2018-11-01,1010,53068,zzz,123,TP1,11/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,321.5,121.375,0.8999999999999999,23.0,321.5,208,H2,Q3,131070.0,2,2
2018-11-01,1010,53068,zzz,123,TP1,11/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,297.6666666666667,96.25,1.2,30.666666666666668,297.6666666666667,208,H2,Q3,131125.0,2,2
2018-11-01,1010,53068,zzz,123,TP1,11/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,273.83333333333337,71.125,1.5,38.333333333333336,273.83333333333337,208,H2,Q3,131126.0,2,2
2018-09-01,1010,46905,zzz,123,TP1,9/30/2018,79.99,35.0,1,44.99,15996.225,4713.64831,18537.33666,1610.0,10231.44885,11409.53612,1,250.0,46.0,1.7999999999999998,46.0,250.0,206,H1,Q2,131331.0,1,1
2018-10-01,1010,48336,zzz,123,TP1,10/31/2018,79.99,44.0,1,35.99,31992.45,9427.296621,37074.67331,18656.0,20462.8977,7383.072235,1,500.0,424.0,2.1,424.0,500.0,207,H2,Q3,131363.0,1,1
2018-10-01,1010,48336,zzz,123,TP1,10/31/2018,79.99,44.0,1,35.99,31992.45,9427.296621,37074.67331,22000.0,20462.8977,4039.072235,1,500.0,500.0,2.4,500.0,500.0,207,H2,Q3,131392.0,1,1
2018-10-01,1010,48336,zzz,123,TP1,10/31/2018,79.99,44.0,1,35.99,6398.49,1885.459324,7414.934663,3476.0,4092.57954,1731.814447,1,100.0,79.0,2.6999999999999997,79.0,100.0,207,H2,Q3,131393.0,1,1
2018-11-01,1010,53072,zzz,123,TP1,11/30/2018,79.99,44.0,1,35.99,31992.45,9427.296621,37074.67331,132.0,20462.8977,25907.07223,1,500.0,106.0,3.0,3.0,500.0,208,H2,Q3,131436.0,1,1
2018-12-01,1010,55301,zzz,123,TP1,12/31/2018,79.99,30.0,1,49.99,2559.396,754.1837297,2965.973865,1800.0,1169.30844,750.8491548,3,40.0,133.0,60.0,60.0,40.0,209,H2,Q3,131824.0,3,3
2018-12-01,1010,55302,zzz,123,TP1,12/31/2018,79.99,37.0,1,42.99,0.0,0.0,0.0,1554.0,0.0,-1554.0,3,0.0,160.0,42.0,42.0,42.0,209,H2,Q3,131825.0,3,3
2018-12-01,1010,55301,zzz,123,TP1,12/31/2018,79.99,30.0,1,49.99,8957.886,2639.643054,10380.90853,3780.0,5729.611356,3510.940226,4,140.0,212.5,126.0,126.0,140.0,209,H2,Q3,131826.0,4,4
2018-12-01,1010,55301,zzz,123,TP1,12/31/2018,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,10830.0,3975.648696,-2157.112874,2,136.0,370.0,361.0,361.0,136.0,209,H2,Q3,131829.0,2,2
2019-01-01,1010,57861,zzz,123,TP1,1/31/2019,79.99,37.0,1,42.99,3071.2752,905.0204756,3559.168638,1776.0,1403.170128,1285.018986,3,48.0,141.33333333333334,18.0,48.0,31.0,210,H2,Q1,134929.0,3,3
2019-01-01,1010,57860,zzz,123,TP1,1/31/2019,79.99,30.0,1,49.99,1919.547,565.6377972,2224.480399,1080.0,1227.773862,482.3443341,4,30.0,112.75,36.0,36.0,18.0,210,H2,Q1,134930.0,4,4
2019-01-01,1010,57860,zzz,123,TP1,1/31/2019,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,2220.0,3975.648696,6452.887126,2,136.0,27.0,74.0,74.0,136.0,210,H2,Q1,134933.0,2,2
2019-01-01,1010,57861,zzz,123,TP1,1/31/2019,79.99,37.0,1,42.99,0.0,0.0,0.0,3515.0,0.0,-3515.0,2,0.0,95.0,49.33333333333333,95.0,96.0,210,H2,Q1,134934.0,2,2
2019-01-01,1010,57863,zzz,123,TP1,1/31/2019,79.99,35.0,1,44.99,0.0,0.0,0.0,14735.0,0.0,-14735.0,1,0.0,421.0,24.666666666666664,421.0,115.0,210,H2,Q1,134935.0,1,1
2019-01-01,1010,57860,zzz,123,TP1,1/31/2019,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,156.5,96.19999999999999,31.5,31.5,156.5,210,H2,Q1,135943.0,2,2
2019-02-01,1010,59409,zzz,123,TP1,2/28/2019,79.99,30.0,1,49.99,831.8037,245.1097121,963.9415062,1890.0,380.025243,-1060.974025,3,13.0,15.0,63.0,63.0,13.0,211,H2,Q4,136353.0,3,3
2019-02-01,1010,59409,zzz,123,TP1,2/28/2019,79.99,30.0,1,49.99,0.0,0.0,0.0,720.0,0.0,-720.0,4,0.0,49.666666666666664,24.0,24.0,18.0,211,H2,Q4,136355.0,4,4
2019-02-01,1010,59409,zzz,123,TP1,2/28/2019,79.99,30.0,1,49.99,0.0,0.0,0.0,2250.0,0.0,-2250.0,2,0.0,49.0,75.0,75.0,60.0,211,H2,Q4,136357.0,2,2
2019-02-01,1010,59407,zzz,123,TP1,2/28/2019,79.99,37.0,1,42.99,0.0,0.0,0.0,1036.0,0.0,-1036.0,2,0.0,85.0,28.0,28.0,28.0,211,H2,Q4,136358.0,2,2
2018-12-01,1010,55301,zzz,123,TP1,12/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,495.25,176.42857142857144,62.0,62.0,495.25,209,H2,Q3,137260.0,3,3
2019-01-01,1010,57860,zzz,123,TP1,1/31/2019,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,388.5,199.28571428571428,124.0,124.0,388.5,210,H2,Q1,137448.0,2,2
2019-01-01,1010,57860,zzz,123,TP1,1/31/2019,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,281.75,222.14285714285714,186.0,186.0,281.75,210,H2,Q1,137449.0,2,2
2019-02-01,1010,59406,zzz,123,TP1,2/28/2019,79.99,44.0,1,35.99,11197.3575,3299.553817,12976.13566,10912.0,7162.014195,-1798.324718,1,175.0,245.0,248.0,248.0,175.0,211,H2,Q4,137619.66666666666,1,1
2019-02-01,1010,59408,zzz,123,TP1,2/28/2019,79.99,35.0,1,44.99,11197.3575,3299.553817,12976.13566,6580.0,7162.014195,2533.675282,1,175.0,187.0,188.0,188.0,175.0,211,H2,Q4,137790.33333333334,1,1
2019-03-01,1010,60320,zzz,123,TP1,3/31/2019,79.99,22.0,1,57.99,831.8037,245.1097121,963.9415062,770.0,380.025243,59.02597531,3,13.0,14.0,35.0,35.0,13.0,212,H2,Q4,137961.0,3,3
2019-03-01,1010,60321,zzz,123,TP1,3/31/2019,79.99,29.0,1,50.99,5374.7316,1583.785832,6228.545117,986.0,3437.766814,3388.564135,4,84.0,167.0,34.0,34.0,84.0,212,H2,Q4,137964.0,4,4
2019-03-01,1010,60320,zzz,123,TP1,3/31/2019,79.99,22.0,1,57.99,895.7886,263.9643054,1038.090853,5544.0,409.257954,-4651.202796,2,14.0,218.0,252.0,252.0,14.0,212,H2,Q4,137965.0,2,2
2019-03-01,1010,60321,zzz,123,TP1,3/31/2019,79.99,29.0,1,50.99,0.0,0.0,0.0,203.0,0.0,-203.0,2,0.0,215.0,7.0,7.0,28.0,212,H2,Q4,137966.0,2,2
2018-11-01,1010,61443,zzz,123,TP1,11/30/2018,79.99,21.0,1,58.99,0.0,0.0,0.0,0.0,0.0,0.0,2,349.0,203.0,38.6,38.6,304.8,208,H2,Q3,138948.0,2,2
2018-12-01,1010,61444,zzz,123,TP1,12/31/2018,79.99,21.0,1,58.99,0.0,0.0,0.0,0.0,0.0,0.0,2,317.0,200.0,77.2,77.2,228.6,209,H2,Q3,138949.0,2,2
2019-02-01,1010,61446,zzz,123,TP1,2/28/2019,79.99,21.0,1,58.99,0.0,0.0,0.0,0.0,0.0,0.0,2,285.0,197.0,115.80000000000001,115.80000000000001,152.39999999999998,211,H2,Q4,138951.0,2,2
2019-01-01,1010,61447,zzz,123,TP1,1/31/2019,79.99,21.0,1,58.99,0.0,0.0,0.0,0.0,0.0,0.0,2,253.0,194.0,154.4,154.4,76.19999999999999,210,H2,Q1,138952.0,2,2
2018-12-01,1010,55301,zzz,123,TP1,12/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,5790.0,0.0,-5790.0,1,221.0,191.0,193.0,193.0,0.0,209,H2,Q3,139136.0,1,1
2018-11-01,1010,53068,zzz,123,TP1,11/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,5400.0,0.0,-5400.0,1,189.0,140.0,180.0,180.0,0.0,208,H2,Q3,139137.0,1,1
2018-12-01,1010,55301,zzz,123,TP1,12/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,8190.0,0.0,-8190.0,1,157.0,272.0,273.0,273.0,0.0,209,H2,Q3,140497.0,1,1
2019-01-01,1010,57864,zzz,123,TP1,1/31/2019,79.99,44.0,1,35.99,0.0,0.0,0.0,16676.0,0.0,-16676.0,1,0.0,379.0,107.0,379.0,0.0,210,H2,Q1,140602.0,1,1
2019-04-01,1010,63857,zzz,123,TP1,4/30/2019,79.99,22.0,1,57.99,1279.698,377.0918648,1482.986933,528.0,584.65422,747.4245774,3,20.0,13.0,24.0,24.0,20.0,201,H1,Q1,141034.0,3,3
2019-04-01,1010,63857,zzz,123,TP1,4/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,374.0,0.0,-374.0,4,0.0,89.33333333333334,17.0,17.0,0.0,201,H1,Q1,141036.0,4,4
2019-04-01,1010,63857,zzz,123,TP1,4/30/2019,79.99,22.0,1,57.99,895.7886,263.9643054,1038.090853,2926.0,409.257954,-2033.202796,2,14.0,160.0,133.0,133.0,14.0,201,H1,Q1,141038.0,2,2
2019-04-01,1010,63856,zzz,123,TP1,4/30/2019,79.99,27.0,1,52.99,0.0,0.0,0.0,3591.0,0.0,-3591.0,1,222.5,76.0,133.0,133.0,150.0,201,H1,Q1,141041.0,1,1
2019-05-01,1010,63862,zzz,123,TP1,5/31/2019,79.99,22.0,1,57.99,1279.698,377.0918648,1482.986933,1254.0,584.65422,21.4245774,3,20.0,20.0,57.0,57.0,20.0,202,H1,Q1,141503.0,3,3
2019-05-01,1010,63860,zzz,123,TP1,5/31/2019,79.99,29.0,1,50.99,2879.3205,848.4566959,3336.720598,2436.0,1315.471995,433.7052991,3,45.0,78.0,84.0,84.0,45.0,202,H1,Q1,141504.0,3,3
2019-05-01,1010,63862,zzz,123,TP1,5/31/2019,79.99,22.0,1,57.99,895.7886,263.9643054,1038.090853,1078.0,409.257954,-185.2027958,2,14.0,27.0,49.0,49.0,14.0,202,H1,Q1,141507.0,2,2
2019-05-01,1010,63860,zzz,123,TP1,5/31/2019,79.99,29.0,1,50.99,1791.5772,527.9286108,2076.181706,1131.0,818.515908,654.5944084,2,28.0,107.0,39.0,39.0,28.0,202,H1,Q1,141508.0,2,2
2019-04-01,1010,63857,zzz,123,TP1,4/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,344.44444444444446,80.33333333333333,5.833333333333333,5.833333333333333,344.44444444444446,201,H1,Q1,142641.0,2,2
2019-04-01,1010,63857,zzz,123,TP1,4/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,303.8888888888889,73.66666666666666,11.666666666666666,11.666666666666666,303.8888888888889,201,H1,Q1,142701.0,2,2
2019-03-01,1010,60320,zzz,123,TP1,3/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,263.3333333333333,67.0,17.5,17.5,263.3333333333333,212,H2,Q4,142763.0,2,2
2019-03-01,1010,60320,zzz,123,TP1,3/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,222.77777777777777,60.33333333333333,23.333333333333332,23.333333333333332,222.77777777777777,212,H2,Q4,142823.0,2,2
2019-03-01,1010,60320,zzz,123,TP1,3/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,182.22222222222223,53.666666666666664,29.166666666666664,29.166666666666664,182.22222222222223,212,H2,Q4,142885.0,2,2
2018-12-01,1010,64868,zzz,123,TP1,12/31/2018,79.99,46.0,1,33.99,0.0,0.0,0.0,1610.0,0.0,-1610.0,2,141.66666666666666,47.0,35.0,35.0,141.66666666666666,209,H2,Q3,142969.0,2,2
2019-05-01,1010,63862,zzz,123,TP1,5/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,101.11111111111109,40.33333333333333,53.33333333333333,53.33333333333333,101.11111111111109,202,H1,Q1,142994.0,2,2
2019-05-01,1010,63862,zzz,123,TP1,5/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,60.55555555555554,33.66666666666666,71.66666666666666,71.66666666666666,60.55555555555554,202,H1,Q1,143054.0,2,2
2019-06-01,1010,65435,zzz,123,TP1,6/30/2019,79.99,22.0,1,57.99,1279.698,377.0918648,1482.986933,1980.0,584.65422,-704.5754226,3,20.0,27.0,90.0,90.0,20.0,203,H1,Q1,143421.0,3,3
2019-06-01,1010,65435,zzz,123,TP1,6/30/2019,79.99,22.0,1,57.99,1727.5923,509.0740175,2002.032359,2706.0,789.283197,-984.1768205,2,27.0,24.0,123.0,123.0,27.0,203,H1,Q1,143425.0,2,2
2019-06-01,1010,65433,zzz,123,TP1,6/30/2019,79.99,29.0,2,50.99,6974.3541,2055.150663,8082.278782,435.0,3186.365499,6516.063947,2,109.0,97.0,15.0,15.0,109.0,203,H1,Q1,143426.0,2,2
2019-04-01,1010,63854,zzz,123,TP1,4/30/2019,79.99,36.0,1,43.99,12796.98,3770.918648,14829.86933,10800.0,8185.15908,-384.371106,1,200.0,300.0,0.0,300.0,200.0,201,H1,Q1,144408.0,1,1
2019-04-01,1010,63854,zzz,123,TP1,4/30/2019,79.99,36.0,1,43.99,6398.49,1885.459324,7414.934663,10548.0,4092.57954,-5340.185553,1,100.0,293.0,0.0,293.0,100.0,201,H1,Q1,144442.0,1,1
2019-05-01,1010,63861,zzz,123,TP1,5/31/2019,79.99,27.0,1,52.99,12796.98,3770.918648,14829.86933,5400.0,8185.15908,5015.628894,1,200.0,200.0,0.0,200.0,200.0,202,H1,Q1,144511.0,1,1
2019-06-01,1010,65432,zzz,123,TP1,6/30/2019,79.99,36.0,2,43.99,22394.715,6599.107635,25952.27132,16884.0,14324.02839,1343.350564,1,350.0,469.0,0.0,469.0,350.0,203,H1,Q1,144556.0,1,1
2019-07-01,1010,66334,zzz,123,TP1,7/31/2019,79.99,23.0,1,56.99,1279.698,377.0918648,1482.986933,552.0,584.65422,723.4245774,3,20.0,24.0,0.0,24.0,20.0,204,H1,Q2,145052.0,3,3
2019-07-01,1010,66334,zzz,123,TP1,7/31/2019,79.99,23.0,1,56.99,1023.7584,301.6734919,1186.389546,368.0,654.8127264,465.2503115,4,16.0,49.666666666666664,0.0,16.0,16.0,204,H1,Q2,145054.0,4,4
2019-07-01,1010,66334,zzz,123,TP1,7/31/2019,79.99,23.0,1,56.99,8701.9464,2564.224681,10084.31114,943.0,3975.648696,7729.887126,2,136.0,41.0,0.0,41.0,136.0,204,H1,Q2,145056.0,2,2
2019-05-01,1010,63861,zzz,123,TP1,5/31/2019,79.99,27.0,1,52.99,3199.245,942.7296621,3707.467331,1404.0,2046.28977,1199.907223,1,50.0,52.0,131.0,52.0,50.0,202,H1,Q1,146213.0,1,1
2019-07-01,1010,66336,zzz,123,TP1,7/31/2019,79.99,27.0,1,52.99,25593.96,7541.837297,29659.73865,7074.0,16370.31816,13757.25779,1,400.0,136.0,262.0,262.0,400.0,204,H1,Q2,146343.0,1,1
